Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
527424,22711,WRAP CIRCUS PARADE,25,2010-10-17 16:08:00,0.42,15068.0,United Kingdom,10.5
492751,21283,NATURAL BARK CANDLE SMALL,3,2009-12-18 13:46:00,3.25,15768.0,United Kingdom,9.75
529594,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2010-10-29 08:24:00,2.95,13476.0,United Kingdom,17.700000000000003
560723,22540,MINI JIGSAW CIRCUS PARADE ,1,2011-07-20 13:53:00,0.42,16464.0,United Kingdom,0.42
580366,22921,HERB MARKER CHIVES ,1,2011-12-02 16:38:00,0.65,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,0.65
535398,16238,PARTY TIME PENCIL ERASERS,2,2010-11-26 11:00:00,0.21,18031.0,United Kingdom,0.42
519610,22585,PACK OF 6 BIRDY GIFT TAGS,3,2010-08-18 16:54:00,1.25,15494.0,United Kingdom,3.75
550144,21930,JUMBO STORAGE BAG SKULLS,1,2011-04-14 14:14:00,2.08,16520.0,United Kingdom,2.08
526388,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2010-10-11 12:52:00,8.5,17264.0,United Kingdom,8.5
516154,22616,PACK OF 12 LONDON TISSUES ,12,2010-07-18 11:36:00,0.29,17541.0,United Kingdom,3.4799999999999995
551396,22797,CHEST OF DRAWERS GINGHAM HEART ,1,2011-04-28 12:49:00,16.95,17720.0,United Kingdom,16.95
555352,85099B,JUMBO BAG RED RETROSPOT,100,2011-06-02 12:46:00,1.79,15838.0,United Kingdom,169.346449999999
569416,22150,3 STRIPEY MICE FELTCRAFT,6,2011-10-04 10:15:00,1.95,13801.0,United Kingdom,11.7
547062,82581,TOILET METAL SIGN,2,2011-03-20 13:28:00,0.55,16728.0,United Kingdom,1.1
542384,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-01-27 14:31:00,0.55,15827.0,United Kingdom,13.200000000000001
543985,22686,FRENCH BLUE METAL DOOR SIGN No,1,2011-02-15 09:44:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
541571,21094,SET/6 RED SPOTTY PAPER PLATES,4,2011-01-19 12:38:00,0.85,12841.0,United Kingdom,3.4
566952,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-09-15 16:37:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
508483,22379,RECYCLING BAG RETROSPOT ,2,2010-05-16 12:51:00,2.1,17841.0,United Kingdom,4.2
580893,23395,BELLE JARDINIERE CUSHION COVER,1,2011-12-06 12:38:00,3.75,17290.0,United Kingdom,3.75
492484,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2009-12-17 11:43:00,1.25,15862.0,United Kingdom,15.0
515012,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2010-07-07 16:14:00,7.49,15581.0,United Kingdom,14.98
576228,22098,BOUDOIR SQUARE TISSUE BOX,2,2011-11-14 13:12:00,0.39,15033.0,United Kingdom,0.78
558888,22489,PACK OF 12 TRADITIONAL CRAYONS,3,2011-07-04 15:29:00,0.42,14056.0,United Kingdom,1.26
576933,22616,PACK OF 12 LONDON TISSUES ,6,2011-11-17 11:29:00,0.39,15529.0,United Kingdom,2.34
558731,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-07-01 14:53:00,0.42,13285.0,United Kingdom,10.08
564851,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-08-30 16:53:00,6.95,13183.0,United Kingdom,13.9
562717,90130B,TURQ STONE/CRYSTAL EARRINGS,1,2011-08-08 15:42:00,2.9,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.9
502881,22033,BOTANICAL ROSE GREETING CARD,12,2010-03-29 10:38:00,0.36,17448.0,United Kingdom,4.32
572553,22571,ROCKING HORSE RED CHRISTMAS ,1,2011-10-24 17:09:00,1.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.63
509347,21471,STRAWBERRY RAFFIA FOOD COVER,1,2010-05-21 13:09:00,7.62,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,7.62
575591,23371,SET 36 COLOUR PENCILS SPACEBOY ,8,2011-11-10 12:09:00,1.25,17791.0,United Kingdom,10.0
577504,23205,CHARLOTTE BAG VINTAGE ALPHABET ,1,2011-11-20 12:36:00,0.85,14159.0,United Kingdom,0.85
547398,85099C,JUMBO  BAG BAROQUE BLACK WHITE,8,2011-03-22 16:55:00,4.13,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,33.04
520696,21666,RIDGED GLASS T-LIGHT HOLDER,12,2010-08-29 10:45:00,0.65,14770.0,United Kingdom,7.800000000000001
535324,22350,ILLUSTRATED CAT BOWL ,6,2010-11-25 15:26:00,2.55,14482.0,United Kingdom,15.299999999999999
496438,16012,FOOD/DRINK SPUNGE STICKERS,10,2010-02-01 12:53:00,0.21,17884.0,United Kingdom,2.1
558777,20771,CHRYSANTHEMUM  JOURNAL,1,2011-07-04 10:23:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
540834,22488,NATURAL SLATE RECTANGLE CHALKBOARD,24,2011-01-11 14:50:00,1.65,14733.0,United Kingdom,39.599999999999994
531812,22356,CHARLOTTE BAG PINK POLKADOT,10,2010-11-09 16:39:00,0.85,16218.0,United Kingdom,8.5
538177,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2010-12-10 09:51:00,5.91,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.91
552183,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2011-05-06 13:43:00,2.95,17604.0,United Kingdom,5.9
522144,22430,ENAMEL WATERING CAN CREAM,1,2010-09-13 10:33:00,10.17,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,10.17
526871,85049C,ROMANTIC PINKS RIBBONS ,3,2010-10-13 14:03:00,1.25,17814.0,United Kingdom,3.75
581219,22523,CHILDS GARDEN FORK PINK,1,2011-12-08 09:28:00,1.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.63
546891,72741,GRAND CHOCOLATECANDLE,3,2011-03-17 18:18:00,2.76,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,8.28
580727,22928,YELLOW GIANT GARDEN THERMOMETER,2,2011-12-05 17:17:00,12.46,14096.0,United Kingdom,24.92
526679,22747,POPPY'S PLAYHOUSE BATHROOM,2,2010-10-12 16:08:00,2.1,17003.0,United Kingdom,4.2
498567,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2010-02-21 12:42:00,9.95,16693.0,United Kingdom,9.95
502583,84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,12,2010-03-25 12:39:00,0.85,13875.0,United Kingdom,10.2
517981,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2010-08-03 14:52:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.36
497353,21876,POTTERING MUG,1,2010-02-08 16:48:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.36
555158,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-06-01 08:38:00,1.25,14842.0,United Kingdom,15.0
510053,22606,WOODEN SKITTLES GARDEN SET,1,2010-05-27 09:49:00,15.95,13485.0,United Kingdom,15.95
504831,22546,MINI JIGSAW PURDEY,10,2010-04-16 13:35:00,0.42,17913.0,United Kingdom,4.2
527370,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2010-10-17 11:58:00,0.85,14479.0,United Kingdom,1.7
565421,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-09-04 12:10:00,4.95,16744.0,United Kingdom,4.95
539112,82551,LAUNDRY 15C METAL SIGN,12,2010-12-16 11:15:00,1.45,13468.0,United Kingdom,17.4
574950,21147,JINGLE BELLS TREE DECORATION,2,2011-11-08 09:29:00,1.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.26
496166,22414,DOORMAT NEIGHBOURHOOD WITCH ,2,2010-01-29 11:42:00,6.75,13085.0,United Kingdom,13.5
569535,48187,DOORMAT NEW ENGLAND,2,2011-10-04 15:41:00,8.25,15044.0,United Kingdom,16.5
500827,21383,PACK OF 12 STICKY BUNNIES,1,2010-03-10 11:10:00,1.66,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.66
575068,23199,JUMBO BAG APPLES,10,2011-11-08 12:46:00,2.08,14282.0,United Kingdom,20.8
537434,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",1,2010-12-06 16:57:00,13.57,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,13.57
534227,22467,GUMBALL COAT RACK,12,2010-11-22 09:22:00,2.55,14756.0,United Kingdom,30.599999999999998
522103,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,3,2010-09-12 14:19:00,2.1,15716.0,United Kingdom,6.300000000000001
554511,90214A,"LETTER ""A"" BLING KEY RING",1,2011-05-24 15:52:00,0.83,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,0.83
570249,22738,RIBBON REEL SNOWY VILLAGE,10,2011-10-10 08:58:00,1.65,17509.0,United Kingdom,16.5
524564,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-09-29 14:54:00,1.69,15301.0,United Kingdom,13.52
528640,22112,CHOCOLATE HOT WATER BOTTLE,24,2010-10-24 11:47:00,4.25,13555.0,United Kingdom,102.0
554978,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-05-29 11:05:00,1.65,16889.0,United Kingdom,16.5
549520,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-04-08 15:19:00,1.06,13265.0,United Kingdom,101.76
490014,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,4,2009-12-03 12:28:00,1.25,15466.0,United Kingdom,5.0
520500,84991,60 TEATIME FAIRY CAKE CASES,2,2010-08-26 12:35:00,1.28,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.56
511066,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010-06-06 12:59:00,0.42,13109.0,United Kingdom,10.08
581571,48187,DOORMAT NEW ENGLAND,1,2011-12-09 12:00:00,8.25,15311.0,United Kingdom,8.25
555397,22469,HEART OF WICKER SMALL,28,2011-06-02 17:26:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,92.12
544598,15044B,BLUE PAPER PARASOL ,1,2011-02-21 18:10:00,5.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.79
558904,21084,SET/6 COLLAGE PAPER CUPS,1,2011-07-04 16:18:00,0.83,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,0.83
580108,21181,PLEASE ONE PERSON METAL SIGN,12,2011-12-01 15:42:00,2.1,14440.0,United Kingdom,25.200000000000003
495029,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,3,2010-01-20 14:03:00,0.85,16085.0,United Kingdom,2.55
510325,48138,DOOR MAT UNION FLAG,2,2010-05-28 12:52:00,7.49,14395.0,United Kingdom,14.98
516875,22343,PARTY PIZZA DISH RED RETROSPOT,12,2010-07-23 13:29:00,0.85,13665.0,United Kingdom,10.2
577860,22712,CARD DOLLY GIRL ,12,2011-11-22 11:25:00,0.42,16655.0,United Kingdom,5.04
537447,22568,FELTCRAFT CUSHION OWL,8,2010-12-07 09:21:00,3.75,13963.0,United Kingdom,30.0
543031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-02 15:26:00,2.95,14798.0,United Kingdom,17.700000000000003
571706,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,24,2011-10-18 15:26:00,1.25,15144.0,United Kingdom,30.0
537240,22470,HEART OF WICKER LARGE,1,2010-12-06 10:08:00,5.91,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.91
572499,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-10-24 14:10:00,1.25,15786.0,United Kingdom,15.0
552702,22383,LUNCH BAG SUKI DESIGN ,1,2011-05-10 16:00:00,4.13,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.13
579167,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2011-11-28 14:06:00,1.25,16800.0,United Kingdom,2.5
579544,23539,WALL ART LOVES' SECRET ,4,2011-11-30 10:15:00,5.95,14540.0,United Kingdom,23.8
538368,22374,AIRLINE BAG VINTAGE JET SET RED,1,2010-12-12 10:57:00,4.25,15503.0,United Kingdom,4.25
498094,21912,VINTAGE SNAKES & LADDERS,3,2010-02-16 12:44:00,3.75,17778.0,United Kingdom,11.25
554114,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,2011-05-22 15:00:00,2.95,15292.0,United Kingdom,2.95
500918,21486,PINK HEART DOTS HOT WATER BOTTLE,3,2010-03-11 10:30:00,4.21,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,12.629999999999999
571931,23004,TRAVEL CARD WALLET PANTRY,2,2011-10-19 16:59:00,0.83,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.66
534210,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,2010-11-21 15:56:00,0.85,18069.0,United Kingdom,1.7
520521,85099F,JUMBO BAG STRAWBERRY,1,2010-08-26 14:12:00,1.95,16375.0,United Kingdom,1.95
506295,85099B,RED RETROSPOT JUMBO BAG ,100,2010-04-29 10:17:00,1.65,15125.0,United Kingdom,165.0
550819,22266,EASTER DECORATION HANGING BUNNY,10,2011-04-20 17:37:00,0.65,17530.0,United Kingdom,6.5
572897,23245,SET OF 3 REGENCY CAKE TINS,2,2011-10-26 14:42:00,10.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,21.58
567325,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-09-19 14:28:00,1.79,13228.0,United Kingdom,169.346449999999
524307,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2010-09-28 13:54:00,0.42,17092.0,United Kingdom,10.5
568228,22704,WRAP RED APPLES ,25,2011-09-26 11:02:00,0.42,15358.0,United Kingdom,10.5
560606,21382,SET/4 SPRING FLOWER DECORATION,24,2011-07-20 10:08:00,0.75,17422.0,United Kingdom,18.0
536213,85152,HAND OVER THE CHOCOLATE   SIGN ,5,2010-11-30 13:33:00,2.1,18170.0,United Kingdom,10.5
526177,85066,CREAM SWEETHEART MINI CHEST,2,2010-10-10 11:33:00,12.75,15708.0,United Kingdom,25.5
536991,22572,ROCKING HORSE GREEN CHRISTMAS ,4,2010-12-03 15:16:00,0.85,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.4
554543,47566B,TEA TIME PARTY BUNTING,4,2011-05-25 09:18:00,4.95,16091.0,United Kingdom,19.8
539453,21844,RED RETROSPOT MUG,2,2010-12-17 17:08:00,5.91,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,11.82
494387,84660C,PINK STITCHED WALL CLOCK,1,2010-01-14 09:46:00,7.62,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,7.62
531493,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,3,2010-11-08 15:12:00,4.25,17984.0,United Kingdom,12.75
524215,21146,ANTIQUE GLASS RIDGED HANGING BALL,12,2010-09-28 10:50:00,1.95,13883.0,United Kingdom,23.4
503871,72801D,S/4 SKY BLUE DINNER CANDLES,1,2010-04-08 11:36:00,2.51,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.51
511669,16053,POPART COL BALLPOINT PEN ASST,50,2010-06-09 14:41:00,0.21,14099.0,United Kingdom,10.5
563170,23334,IVORY WICKER HEART SMALL,48,2011-08-12 12:44:00,0.63,18237.0,United Kingdom,30.240000000000002
547580,21238,RED RETROSPOT CUP,8,2011-03-24 10:48:00,0.85,13488.0,United Kingdom,6.8
522095,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,24,2010-09-12 13:20:00,1.65,15824.0,United Kingdom,39.599999999999994
546366,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-03-11 11:37:00,1.65,12748.0,United Kingdom,1.65
550542,23184,BULL DOG BOTTLE OPENER,1,2011-04-19 11:37:00,9.96,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,9.96
530080,22444,GROW YOUR OWN PLANT IN A CAN ,24,2010-11-01 12:50:00,1.25,14777.0,United Kingdom,30.0
530391,21790,VINTAGE SNAP CARDS,72,2010-11-02 17:12:00,0.72,16705.0,United Kingdom,51.839999999999996
511124,21668,RED STRIPE CERAMIC DRAWER KNOB,4,2010-06-07 10:58:00,2.51,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,10.04
496304,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2010-01-31 11:23:00,2.55,14532.0,United Kingdom,22.95
514328,85096,HILDA CANDY SPOT RABBIT,1,2010-07-01 14:24:00,3.75,17913.0,United Kingdom,3.75
573553,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3,2011-10-31 13:48:00,5.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,17.37
525952,84839,SWEETHEART KEY CABINET,1,2010-10-07 19:03:00,6.75,14525.0,United Kingdom,6.75
573300,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,2011-10-28 16:10:00,0.79,16049.0,United Kingdom,0.79
573769,23570,TRADITIONAL PICK UP STICKS GAME ,12,2011-11-01 10:04:00,1.25,13292.0,United Kingdom,15.0
491711,22214,CANDLE PLATE LACE WHITE,6,2009-12-13 15:16:00,2.55,13087.0,United Kingdom,15.299999999999999
531252,84990,60 GOLD AND SILVER FAIRY CAKE CASES,3,2010-11-07 11:11:00,0.55,16206.0,United Kingdom,1.6500000000000001
572552,22619,SET OF 6 SOLDIER SKITTLES,6,2011-10-24 17:07:00,7.46,14096.0,United Kingdom,44.76
497473,21535,RETRO SPOT SMALL MILK JUG,1,2010-02-09 15:27:00,2.55,13156.0,United Kingdom,2.55
572746,23329,DECORATIVE WICKER HEART LARGE,3,2011-10-25 16:30:00,1.65,13263.0,United Kingdom,4.949999999999999
502874,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-03-29 10:08:00,1.25,13319.0,United Kingdom,15.0
548894,22024,RAINY LADIES BIRTHDAY CARD,1,2011-04-04 16:01:00,0.83,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,0.83
495580,21654,RIDGED GLASS FINGER BOWL,12,2010-01-26 10:04:00,1.45,17681.0,United Kingdom,17.4
496292,84815,SET OF 3 DANISH ROSE PLANTERS,1,2010-01-31 10:08:00,4.25,13259.0,United Kingdom,4.25
570218,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-10-09 12:20:00,2.89,16873.0,United Kingdom,17.34
496974,20658,RED SPOTTY LUGGAGE TAG,12,2010-02-05 08:53:00,1.06,14298.0,United Kingdom,12.72
513487,84581,DOG TOY WITH PINK CROCHET SKIRT,2,2010-06-24 18:06:00,3.75,13208.0,United Kingdom,7.5
540646,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,2011-01-10 14:32:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.36
534517,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-11-23 12:01:00,1.95,16229.0,United Kingdom,11.7
499474,20674,GREEN SPOTTY BOWL,5,2010-02-28 12:29:00,1.25,15421.0,United Kingdom,6.25
521469,22628,PICNIC BOXES SET OF 3 RETROSPOT ,2,2010-09-06 11:57:00,4.95,16255.0,United Kingdom,9.9
580744,22899,CHILDREN'S APRON DOLLY GIRL ,50,2011-12-06 09:31:00,1.85,13694.0,United Kingdom,92.5
503829,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-04-07 15:47:00,0.21,14667.0,United Kingdom,6.3
519619,22090,PAPER BUNTING RETRO SPOTS,3,2010-08-19 09:22:00,5.91,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,17.73
567612,22592,CARDHOLDER HOLLY WREATH METAL,4,2011-09-21 11:48:00,3.75,17164.0,United Kingdom,15.0
575917,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-11-11 16:57:00,0.85,13895.0,United Kingdom,10.2
512416,48111,DOOR MAT 3 SMILEY CATS,10,2010-06-15 13:50:00,6.35,17139.0,United Kingdom,63.5
508068,21069,VINTAGE BILLBOARD TEA MUG,12,2010-05-12 14:23:00,1.25,13756.0,United Kingdom,15.0
574945,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-11-08 08:18:00,4.95,15434.0,United Kingdom,19.8
520336,22456,NATURAL SLATE CHALKBOARD LARGE ,18,2010-08-25 12:39:00,4.25,16019.0,United Kingdom,76.5
570103,23367,SET 12 COLOUR PENCILS SPACEBOY ,4,2011-10-07 12:18:00,0.65,15719.0,United Kingdom,2.6
541695,21220,SET/4 BADGES DOGS,6,2011-01-20 18:01:00,0.83,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.9799999999999995
490717,21988,PACK OF 6 SKULL PAPER PLATES,4,2009-12-07 15:28:00,0.85,17364.0,United Kingdom,3.4
573369,22853,CAT BOWL VINTAGE CREAM,2,2011-10-30 13:19:00,3.25,16049.0,United Kingdom,6.5
493074,20685,RED SPOTTY COIR DOORMAT,3,2009-12-22 09:45:00,13.87,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,41.61
504156,21260,FIRST AID TIN,2,2010-04-11 15:20:00,3.25,16372.0,United Kingdom,6.5
569372,22973,CHILDREN'S CIRCUS PARADE MUG,1,2011-10-03 16:04:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.29
560090,22562,MONSTERS STENCIL CRAFT,1,2011-07-14 16:46:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
537144,84744,S/6 SEW ON CROCHET FLOWERS,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,1.25
525448,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,2,2010-10-05 14:05:00,2.95,16938.0,United Kingdom,5.9
524153,21806,WHITE CHRISTMAS HEART DECORATION,1,2010-09-27 15:56:00,0.85,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,0.85
526944,21811,CHRISTMAS HANGING HEART WITH BELL,12,2010-10-14 10:26:00,1.25,14499.0,United Kingdom,15.0
499893,21756,BATH BUILDING BLOCK WORD,3,2010-03-03 11:40:00,5.95,18148.0,United Kingdom,17.85
562158,23206,LUNCH BAG APPLE DESIGN,6,2011-08-03 11:45:00,1.65,15039.0,United Kingdom,9.899999999999999
532304,20839,FRENCH PAISLEY CUSHION COVER ,2,2010-11-11 14:14:00,2.95,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.9
563924,21625,VINTAGE UNION JACK APRON,2,2011-08-21 14:32:00,6.95,15984.0,United Kingdom,13.9
543909,84913B,MINT GREEN ROSE TOWEL,2,2011-02-14 12:32:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,6.58
542354,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-01-27 12:19:00,1.95,14709.0,United Kingdom,19.5
574720,22470,HEART OF WICKER LARGE,2,2011-11-06 14:39:00,2.95,14547.0,United Kingdom,5.9
579949,23321,SMALL WHITE HEART OF WICKER,12,2011-12-01 11:00:00,1.65,16700.0,United Kingdom,19.799999999999997
517336,22440,BALLOON WATER BOMB PACK OF 35,2,2010-07-28 13:36:00,0.42,13590.0,United Kingdom,0.84
549902,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-04-12 16:17:00,1.25,14006.0,United Kingdom,15.0
531789,21446,12 RED ROSE PEG PLACE SETTINGS,3,2010-11-09 15:07:00,1.25,15570.0,United Kingdom,3.75
577504,35591T,TURQUOISE CHRISTMAS TREE ,1,2011-11-20 12:36:00,1.25,14159.0,United Kingdom,1.25
535263,22669,RED BABY BUNTING ,1,2010-11-25 13:29:00,2.95,14710.0,United Kingdom,2.95
536022,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-11-29 15:54:00,1.25,16094.0,United Kingdom,15.0
566194,21154,RED RETROSPOT OVEN GLOVE ,1,2011-09-09 13:42:00,1.25,14711.0,United Kingdom,1.25
527192,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,2,2010-10-15 11:45:00,1.25,16746.0,United Kingdom,2.5
581443,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,12,2011-12-08 16:58:00,0.39,13026.0,United Kingdom,4.68
559816,21577,SAVE THE PLANET COTTON TOTE BAG,7,2011-07-12 16:11:00,1.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,11.41
541215,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-01-14 13:42:00,0.29,14329.0,United Kingdom,6.959999999999999
534631,22520,CHILDS GARDEN TROWEL BLUE ,2,2010-11-23 12:57:00,0.85,18047.0,United Kingdom,1.7
540095,22196,SMALL HEART MEASURING SPOONS,3,2011-01-04 15:40:00,0.85,14553.0,United Kingdom,2.55
569544,22571,ROCKING HORSE RED CHRISTMAS ,1,2011-10-04 16:33:00,1.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.63
535271,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2010-11-25 13:42:00,6.45,15967.0,United Kingdom,12.9
556067,84519B,CARROT CHARLIE+LOLA COASTER SET,4,2011-06-08 14:35:00,1.25,12748.0,United Kingdom,5.0
514519,21165,BEWARE OF THE CAT METAL SIGN ,12,2010-07-05 09:20:00,1.69,17850.0,United Kingdom,20.28
516608,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,2010-07-21 14:38:00,2.55,17961.0,United Kingdom,2.55
502619,47310M,"SMALL POP BOX,FUNKY MONKEY",2,2010-03-25 14:56:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,6.72
562933,21192,WHITE BELL HONEYCOMB PAPER ,8,2011-08-10 16:51:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,26.32
509982,21656,RIDGED GLASS POSY VASE ,6,2010-05-26 14:28:00,1.45,12924.0,United Kingdom,8.7
519600,84991,60 TEATIME FAIRY CAKE CASES,1,2010-08-18 15:47:00,0.55,15353.0,United Kingdom,0.55
569669,23321,SMALL WHITE HEART OF WICKER,2,2011-10-05 13:47:00,1.65,14730.0,United Kingdom,3.3
560433,22961,JAM MAKING SET PRINTED,2,2011-07-18 15:49:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,6.58
562928,23127,FELTCRAFT GIRL NICOLE KIT,2,2011-08-10 15:29:00,4.95,15494.0,United Kingdom,9.9
507046,22528,GARDENERS KNEELING PAD,12,2010-05-06 07:49:00,1.25,16168.0,United Kingdom,15.0
517454,85099B,JUMBO BAG RED RETROSPOT,3,2010-07-29 11:22:00,4.21,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,12.629999999999999
567866,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,2,2011-09-22 14:13:00,4.15,16669.0,United Kingdom,8.3
544695,20728,LUNCH BAG CARS BLUE,10,2011-02-23 09:38:00,1.65,14276.0,United Kingdom,16.5
492782,90201D,GREEN ENAMEL FLOWER RING,1,2009-12-18 17:06:00,3.03,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.03
526638,21830,ASSORTED CREEPY CRAWLIES,1,2010-10-12 13:19:00,0.85,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,0.85
496371,84559a,3D SHEET OF DOG STICKERS,1,2010-02-01 11:20:00,1.69,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.69
574896,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-11-07 14:51:00,1.25,17014.0,United Kingdom,1.25
